Rcd_DT,CIF_ID,CIF_NM,CIF_NM1,CIF_NM2,MaritalSts,Gender,Citizen,State,Region,Race,NOB,HomeOwn,HomePost,_HomeAddr1,_HomeAddr2,_HomeAddr3,EmpPost,MailPost,Occupation,PayslipTyp,Academic,Emp_NM,SelftEmp_FG,Felda_FG,JoinIncome_FG,RecvPromo_FG,N_Age,N_YrStay,N_YrJob,B_NetIncome,B_GrossIncome,B_AnnualIncome,EmpSts
2026-09-02,25898299,Firdaus Hafiz,Firdaus,Hafiz,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Manufacturing,RENTING,83606,"No 10, Jalan Indah 12",Taman Kota Damansara,"Johor Bahru, Johor",83436,83606,Teacher,1,Diploma,IOI Corporation,N,Y,Y,N,56,33,34,24998.98,29637.26,355647.12,4
2026-09-02,84903294,Danial Khairul,Danial,Khairul,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Healthcare,RENTING,54621,"No 93, Jalan Bahagia 8",Taman Sentosa,"Setapak, Kuala Lumpur",58290,54621,Teacher,1,SPM,AirAsia Berhad,N,N,Y,Y,33,5,11,3132.21,3830.2,45962.4,1
2026-09-02,65857931,Chan Wei Ming,Chan,Wei Ming,MARRIED,F,MALAYSIAN,Kuala Lumpur,Central,Chinese,Transportation,RENTING,59579,"No 152, Jalan Utama 4",Taman Sentosa,"Cheras, Kuala Lumpur",57621,59579,Doctor,2,SPM,Top Glove Corporation,N,Y,N,Y,24,3,1,7429.09,8954.23,107450.76,3
2026-09-02,91378577,Zulkifli Fauzi,Zulkifli,Fauzi,DIVORCED,M,MALAYSIAN,Selangor,Central,Malay,Retail Trade,OWNED,41683,"No 5, Jalan Melati 17",Taman Bandar Baru,"Klang, Selangor",46703,41683,Businessman,2,Bachelor Degree,Self Employed,Y,N,Y,Y,26,4,4,11092.81,13974.44,167693.28,4
2026-09-02,90010790,Low Kah Wai,Low,Kah Wai,MARRIED,M,MALAYSIAN,Selangor,Central,Chinese,Plantation,FAMILY OWNED,65182,"No 5, Jalan Nuri 18",Taman Sri Melati,"Klang, Selangor",68342,65182,Security Guard,2,Diploma,Genting Malaysia,N,N,N,N,48,25,26,10733.94,13574.52,162894.24,4
2026-09-02,93002706,Khoo Sook Yee,Khoo,Sook Yee,MARRIED,F,MALAYSIAN,Perlis,Northern,Chinese,Oil & Gas,FAMILY OWNED,01153,"No 299, Jalan Perdana 15",Taman Setia Alam,"Kangar, Perlis",01626,01153,IT Executive,2,Bachelor Degree,Government of Malaysia,N,Y,N,Y,31,7,11,13637.95,15756.73,189080.76,4
2026-09-02,40291214,Sofea Khairul,Sofea,Khairul,DIVORCED,F,MALAYSIAN,Kedah,Northern,Malay,Construction,MORTGAGE,09491,"No 85, Jalan Bahagia 8",Taman Desa Jaya,"Alor Setar, Kedah",06578,09491,Clerk,2,Diploma,Gamuda Berhad,N,N,N,Y,22,2,3,11863.06,13687.63,164251.56,4
2026-09-02,80138498,Vani Krishnan,Vani,Krishnan,MARRIED,F,MALAYSIAN,Selangor,Central,Indian,Financial Services,RENTING,42887,"No 332, Jalan Cempaka 8",Taman Taman Melawati,"Klang, Selangor",63403,42887,Police Officer,2,SPM,Sime Darby Berhad,N,N,N,Y,46,19,5,4571.98,6081.23,72974.76,5
2026-09-02,61053474,Aishah Ridwan,Aishah,Ridwan,SINGLE,F,MALAYSIAN,Negeri Sembilan,Southern,Malay,Plantation,RENTING,73730,"No 59, Jalan Perdana 14",Taman Taman Universiti,"Port Dickson, Negeri Sembilan",72466,73730,Technician,5,SPM,AEON Co (M) Bhd,N,Y,Y,N,37,14,13,6685.66,8055.48,96665.76,4
2026-09-02,70467027,Nur Hidayah Ismail,Nur Hidayah,Ismail,MARRIED,F,MALAYSIAN,Selangor,Central,Malay,Food & Beverage,OWNED,45568,"No 272, Jalan Teratai 18",Taman Sentosa,"Shah Alam, Selangor",47851,45568,Contractor,3,Diploma,Self Employed,Y,N,N,Y,49,4,18,11472.29,13795.83,165549.96,1
2026-09-02,69421007,Low Sook Yee,Low,Sook Yee,MARRIED,M,MALAYSIAN,Perak,Northern,Chinese,Hospitality,RENTING,31205,"No 326, Jalan Wawasan 4",Taman Seri Kembangan,"Ipoh, Perak",31243,31205,Self-Employed,3,SPM,Self Employed,Y,Y,N,N,46,13,20,14830.62,17643.26,211719.12,3
2026-09-02,49910061,Razak Hakim,Razak,Hakim,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Education,OWNED,63304,"No 235, Jalan Mawar 10",Taman Bukit Beruntung,"Kajang, Selangor",45344,63304,Army Personnel,3,Diploma,Public Bank Berhad,N,N,N,Y,62,1,14,18020.71,22427.19,269126.28,3
2026-09-02,88990506,Zaharah Fauzi,Zaharah,Fauzi,SINGLE,F,MALAYSIAN,Johor,Southern,Malay,Agriculture,OWNED,84257,"No 68, Jalan Utama 16",Taman Sentosa,"Johor Bahru, Johor",80788,84257,Sales Executive,3,SPM,MISC Berhad,N,Y,Y,Y,65,21,20,9517.35,12098.55,145182.6,2
2026-09-02,67556566,Chua Boon Hong,Chua,Boon Hong,MARRIED,M,MALAYSIAN,Perak,Northern,Chinese,Oil & Gas,OWNED,30085,"No 219, Jalan Kenanga 3",Taman Desa Jaya,"Sitiawan, Perak",35076,30085,Retail Assistant,3,Bachelor Degree,Astro Malaysia,N,N,N,N,63,6,3,12473.43,16529.68,198356.16,3
2026-09-02,50987442,Zaleha Khairul,Zaleha,Khairul,WIDOWED,F,MALAYSIAN,Selangor,Central,Malay,Retail Trade,OWNED,64284,"No 252, Jalan Setia 12",Taman Bukit Beruntung,"Shah Alam, Selangor",46824,64284,Sales Executive,1,SPM,IOI Corporation,N,N,Y,N,42,20,22,2426.87,2936.56,35238.72,4
2026-09-02,86320155,Rozita Haikal,Rozita,Haikal,SINGLE,F,MALAYSIAN,Johor,Southern,Malay,Manufacturing,MORTGAGE,82814,"No 347, Jalan Harmoni 10",Taman Bukit Indah,"Muar, Johor",85217,82814,Administrator,3,SPM,AEON Co (M) Bhd,N,N,N,Y,62,19,34,6621.99,7645.88,91750.56,4
2026-09-02,93352876,Faizal Amir,Faizal,Amir,DIVORCED,M,MALAYSIAN,Negeri Sembilan,Southern,Malay,Financial Services,MORTGAGE,70773,"No 202, Jalan Cempaka 14",Taman Bandar Sunway,"Seremban, Negeri Sembilan",73082,70773,IT Executive,5,Bachelor Degree,Sime Darby Berhad,N,N,Y,N,44,2,3,14840.16,17484.22,209810.64,5
2026-09-02,18083974,Halimah Abdul Rahman,Halimah,Abdul Rahman,DIVORCED,F,MALAYSIAN,Selangor,Central,Malay,Government,OWNED,48291,"No 239, Jalan Utama 8",Taman Puchong Perdana,"Kajang, Selangor",66812,48291,IT Executive,2,SPM,MISC Berhad,N,Y,N,Y,28,7,3,6969.73,8730.09,104761.08,2
2026-09-02,91823275,Nazri Rosli,Nazri,Rosli,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Manufacturing,RENTING,40168,"No 304, Jalan Setia 2",Taman Bandar Sunway,"Kajang, Selangor",67152,40168,Engineer,1,Certificate,Gamuda Berhad,N,N,Y,N,40,14,14,22437.84,26870.65,322447.8,5
2026-09-02,23318904,Kumaran Sinnasamy,Kumaran,Sinnasamy,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Indian,Manufacturing,OWNED,97349,"No 93, Jalan Kenanga 19",Taman Sentosa,"Miri, Sarawak",93206,97349,Accountant,5,SPM,IOI Corporation,N,N,Y,Y,32,4,13,8853.35,10902.45,130829.4,5
2026-09-02,37888820,Lim Guan Eng,Lim,Guan Eng,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Real Estate,MORTGAGE,47921,"No 13, Jalan Utama 14",Taman Setia Alam,"Petaling Jaya, Selangor",66529,47921,Police Officer,3,SPM,Intel Malaysia,N,Y,N,Y,57,28,21,7156.54,9278.74,111344.88,5
2026-09-02,93955206,Gan Yee Ling,Gan,Yee Ling,MARRIED,F,MALAYSIAN,Perak,Northern,Chinese,Oil & Gas,OWNED,36162,"No 286, Jalan Delima 15",Taman Puchong Perdana,"Ipoh, Perak",34258,36162,Chef,1,PhD,Malayan Banking Berhad,N,N,N,Y,61,20,38,22222.99,27769.34,333232.08,2
2026-09-02,38323322,Low Boon Hong,Low,Boon Hong,MARRIED,F,MALAYSIAN,Terengganu,East Coast,Chinese,Food & Beverage,RENTING,21493,"No 18, Jalan Permai 17",Taman Bukit Indah,"Marang, Terengganu",20894,21493,Driver,2,SPM,Dell Malaysia,N,N,N,N,36,2,5,21159.6,26620.84,319450.08,2
2026-09-02,45520201,Koh Jun Jie,Koh,Jun Jie,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Hospitality,RENTING,67247,"No 179, Jalan Kenanga 2",Taman Bukit Indah,"Shah Alam, Selangor",68387,67247,Technician,2,Bachelor Degree,Grab Malaysia,N,N,Y,N,64,5,33,20643.71,23754.42,285053.04,5
2026-09-02,98641164,Goh Sze Ying,Goh,Sze Ying,MARRIED,M,MALAYSIAN,Sarawak,East Malaysia,Chinese,Retail Trade,MORTGAGE,95702,"No 227, Jalan Kenanga 13",Taman Damansara Utama,"Kuching, Sarawak",97218,95702,Teacher,5,SPM,Tenaga Nasional Berhad,N,N,N,N,38,2,10,5481.58,7246.84,86962.08,1
2026-09-02,20896797,Loh Sook Yee,Loh,Sook Yee,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Telecommunications,RENTING,68666,"No 79, Jalan Mawar 11",Taman Taman Sri Muda,"Petaling Jaya, Selangor",46963,68666,Doctor,3,Diploma,Grab Malaysia,N,N,N,N,51,30,8,13214.6,15283.19,183398.28,1
2026-09-02,31079846,Ridwan Faizal,Ridwan,Faizal,SINGLE,M,MALAYSIAN,Kedah,Northern,Malay,Food & Beverage,RENTING,07445,"No 158, Jalan Murni 4",Taman Taman Melawati,"Kulim, Kedah",09285,07445,Engineer,3,Bachelor Degree,Intel Malaysia,N,N,N,N,36,6,12,15246.02,17984.67,215816.04,1
2026-09-02,42194159,Lau Mei Ling,Lau,Mei Ling,SINGLE,F,MALAYSIAN,Kuala Lumpur,Central,Chinese,Manufacturing,OWNED,60999,"No 167, Jalan Ria 2",Taman Damansara Utama,"Kuala Lumpur, Kuala Lumpur",51960,60999,Civil Servant,1,SPM,Shopee Malaysia,N,N,N,N,36,10,17,13258.92,15950.12,191401.44,5
2026-09-02,33328859,Tan Yan Ping,Tan,Yan Ping,MARRIED,M,MALAYSIAN,Kedah,Northern,Chinese,Oil & Gas,OWNED,09134,"No 220, Jalan Damai 9",Taman Taman Sri Muda,"Sungai Petani, Kedah",08523,09134,Security Guard,1,STPM,Petronas,N,N,Y,N,57,34,33,1589.05,1900.93,22811.16,5
2026-09-02,84087145,Firdaus Shahrul,Firdaus,Shahrul,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Healthcare,FAMILY OWNED,63328,"No 302, Jalan Anggerik 2",Taman Bandar Baru,"Kajang, Selangor",63005,63328,Civil Servant,2,SPM,Tenaga Nasional Berhad,N,N,N,Y,30,4,1,16654.72,20623.63,247483.56,3
2026-09-02,20075036,Liyana Nabil,Liyana,Nabil,MARRIED,F,MALAYSIAN,Johor,Southern,Malay,Telecommunications,RENTING,85773,"No 242, Jalan Seroja 2",Taman Bandar Sunway,"Segamat, Johor",80527,85773,Doctor,2,Bachelor Degree,AEON Co (M) Bhd,N,N,Y,Y,58,35,37,1752.61,2140.07,25680.84,4
2026-09-02,31009452,Siti Aishah Azman,Siti Aishah,Azman,MARRIED,F,MALAYSIAN,Kelantan,East Coast,Others,Plantation,RENTING,18787,"No 248, Jalan Indah 12",Taman Setia Alam,"Gua Musang, Kelantan",17631,18787,Civil Servant,5,Bachelor Degree,MISC Berhad,N,Y,N,N,53,33,4,6498.71,7946.91,95362.92,1
2026-09-02,10359129,Tan Boon Hong,Tan,Boon Hong,MARRIED,F,MALAYSIAN,Selangor,Central,Chinese,Real Estate,RENTING,40535,"No 209, Jalan Utama 2",Taman Sri Rampai,"Subang Jaya, Selangor",41985,40535,Accountant,2,SPM,Tenaga Nasional Berhad,N,Y,Y,Y,58,7,18,23375.48,31266.36,375196.32,4
2026-09-02,64830300,Aminah Haikal,Aminah,Haikal,SINGLE,F,MALAYSIAN,Selangor,Central,Malay,Food & Beverage,RENTING,40672,"No 36, Jalan Damai 17",Taman Taman Universiti,"Klang, Selangor",65728,40672,Police Officer,5,SPM,Gamuda Berhad,N,N,Y,N,22,2,3,15102.81,18791.26,225495.12,5
2026-09-02,70465583,Hafiz Azman,Hafiz,Azman,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Telecommunications,MORTGAGE,85192,"No 50, Jalan Anggerik 5",Taman Bukit Indah,"Segamat, Johor",82586,85192,Security Guard,1,STPM,Malayan Banking Berhad,N,N,N,N,24,3,0,2372.02,2799.61,33595.32,5
2026-09-02,89699989,Shahrul Faizal,Shahrul,Faizal,SINGLE,M,MALAYSIAN,Melaka,Southern,Malay,Government,MORTGAGE,78782,"No 213, Jalan Anggerik 15",Taman Bandar Sunway,"Jasin, Melaka",75628,78782,Nurse,3,Bachelor Degree,Nestle (M) Berhad,N,N,Y,Y,55,26,22,17913.72,23930.47,287165.64,1
2026-09-02,73070585,Chong Zhi Hao,Chong,Zhi Hao,MARRIED,F,MALAYSIAN,Pahang,East Coast,Chinese,Hospitality,OWNED,28199,"No 198, Jalan Bahagia 13",Taman Seri Kembangan,"Bentong, Pahang",27648,28199,Teacher,5,Diploma,Sime Darby Berhad,N,N,N,N,29,6,7,14765.14,19316.49,231797.88,3
2026-09-02,49092160,Nur Hidayah Syafiq,Nur Hidayah,Syafiq,MARRIED,F,MALAYSIAN,Perak,Northern,Malay,Agriculture,RENTING,35626,"No 54, Jalan Permai 3",Taman Sri Gombak,"Sitiawan, Perak",32106,35626,Technician,3,Bachelor Degree,Tenaga Nasional Berhad,N,N,N,N,53,14,21,15664.72,20951.15,251413.8,5
2026-09-02,14380847,Kamarul Hafiz,Kamarul,Hafiz,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Construction,OWNED,64817,"No 289, Jalan Utama 14",Taman Bukit Beruntung,"Kajang, Selangor",64946,64817,Self-Employed,3,Bachelor Degree,Self Employed,Y,N,N,Y,60,15,34,10139.31,12059.41,144712.92,2
2026-09-02,41068214,Ong Sook Yee,Ong,Sook Yee,MARRIED,M,MALAYSIAN,Negeri Sembilan,Southern,Chinese,Wholesale,RENTING,70868,"No 85, Jalan Murni 14",Taman Sri Gombak,"Bahau, Negeri Sembilan",72374,70868,Contractor,1,SPM,Self Employed,Y,N,N,N,29,6,1,5875.12,7411.5,88938.0,4
2026-09-02,48668783,Hasnah Fauzi,Hasnah,Fauzi,SINGLE,F,MALAYSIAN,Perak,Northern,Malay,Agriculture,OWNED,31608,"No 76, Jalan Cempaka 9",Taman Damansara Utama,"Taiping, Perak",36500,31608,Businessman,3,SPM,Self Employed,Y,Y,Y,Y,43,9,16,8825.0,10899.77,130797.24,5
2026-09-02,47945817,Amir Amir,Amir,Amir,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Professional Services,RENTING,47949,"No 304, Jalan Merdeka 16",Taman Sri Melati,"Petaling Jaya, Selangor",44609,47949,Nurse,5,Diploma,Sime Darby Berhad,N,N,Y,Y,61,11,16,19206.95,25165.24,301982.88,1
2026-09-02,70939053,Ahmad Aiman,Ahmad,Aiman,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Education,RENTING,66500,"No 277, Jalan Wawasan 8",Taman Bandar Sunway,"Klang, Selangor",68732,66500,Accountant,2,Diploma,Sime Darby Berhad,N,N,N,N,46,18,24,9825.93,11329.9,135958.8,4
2026-09-02,19553585,Nabil Firdaus,Nabil,Firdaus,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Telecommunications,OWNED,46594,"No 303, Jalan Melati 8",Taman Kota Damansara,"Petaling Jaya, Selangor",40443,46594,Factory Worker,2,Bachelor Degree,Public Bank Berhad,N,N,N,Y,35,4,12,6983.04,9215.42,110585.04,5
2026-09-02,41329612,Sim Mun Yee,Sim,Mun Yee,SINGLE,M,MALAYSIAN,Kuala Lumpur,Central,Chinese,Professional Services,RENTING,50086,"No 110, Jalan Bahagia 14",Taman Sentosa,"Bangsar, Kuala Lumpur",60661,50086,Civil Servant,5,Certificate,AEON Co (M) Bhd,N,N,Y,N,64,28,2,14415.2,17765.13,213181.56,3
2026-09-02,45507920,Muthu Perumal,Muthu,Perumal,MARRIED,M,MALAYSIAN,Selangor,Central,Indian,Education,OWNED,67550,"No 118, Jalan Ria 3",Taman Bukit Indah,"Subang Jaya, Selangor",68251,67550,Police Officer,5,Bachelor Degree,Tenaga Nasional Berhad,N,Y,N,Y,22,3,3,12362.0,15473.88,185686.56,5
2026-09-02,93893865,Ainun Nazri,Ainun,Nazri,MARRIED,F,MALAYSIAN,Sabah,East Malaysia,Malay,Manufacturing,FAMILY OWNED,89072,"No 209, Jalan Seroja 14",Taman Taman Melawati,"Tawau, Sabah",89903,89072,Clerk,2,SPM,Top Glove Corporation,N,Y,N,N,54,11,18,8233.55,11045.04,132540.48,1
2026-09-02,89160218,Halim Ahmad,Halim,Ahmad,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Government,MORTGAGE,80106,"No 30, Jalan Merdeka 4",Taman Sri Melati,"Muar, Johor",79533,80106,Chef,1,Diploma,DiGi Telecommunications,N,N,Y,Y,29,1,4,3988.24,4917.43,59009.16,1
2026-09-02,98742485,Firdaus Firdaus,Firdaus,Firdaus,SINGLE,M,MALAYSIAN,Kedah,Northern,Malay,Manufacturing,OWNED,08036,"No 103, Jalan Setia 18",Taman Sentosa,"Kulim, Kedah",08432,08036,Security Guard,3,Diploma,Malayan Banking Berhad,N,N,Y,Y,49,7,31,15177.6,19371.21,232454.52,4
2026-09-02,36550845,Danial Hakim,Danial,Hakim,MARRIED,M,MALAYSIAN,Kelantan,East Coast,Malay,Professional Services,OWNED,16745,"No 258, Jalan Utama 17",Taman Setia Alam,"Gua Musang, Kelantan",17755,16745,Technician,2,Bachelor Degree,Astro Malaysia,N,N,N,N,28,1,7,3526.14,4210.35,50524.2,1
2026-09-02,67061186,Zulkifli Haikal,Zulkifli,Haikal,SINGLE,M,MALAYSIAN,Selangor,Central,Malay,Food & Beverage,OWNED,43576,"No 265, Jalan Bahagia 7",Taman Bukit Beruntung,"Subang Jaya, Selangor",47540,43576,Contractor,1,SPM,Self Employed,Y,Y,N,Y,46,18,15,8681.47,10739.58,128874.96,5
2026-09-02,25405014,Suresh Ramasamy,Suresh,Ramasamy,MARRIED,M,MALAYSIAN,Pahang,East Coast,Indian,Food & Beverage,MORTGAGE,25635,"No 349, Jalan Melati 3",Taman Desa Jaya,"Raub, Pahang",28214,25635,Manager,2,Bachelor Degree,Public Bank Berhad,N,N,Y,N,60,4,34,5015.74,5975.58,71706.96,1
2026-09-02,83089925,Halim Khairul,Halim,Khairul,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Malay,Oil & Gas,OWNED,94626,"No 91, Jalan Delima 3",Taman Desa Jaya,"Bintulu, Sarawak",98090,94626,Accountant,2,STPM,Genting Malaysia,N,N,N,N,27,5,7,12181.95,15564.8,186777.6,3
2026-09-02,40173413,Haikal Rosli,Haikal,Rosli,MARRIED,M,MALAYSIAN,Johor,Southern,Malay,Telecommunications,OWNED,84922,"No 118, Jalan Merdeka 5",Taman Seri Kembangan,"Batu Pahat, Johor",79400,84922,Clerk,2,Diploma,AEON Co (M) Bhd,N,N,Y,Y,37,15,15,3967.15,5338.71,64064.52,3
2026-09-02,96924061,Mohd Faizal Haikal,Mohd Faizal,Haikal,SINGLE,M,MALAYSIAN,Kedah,Northern,Malay,Hospitality,MORTGAGE,08103,"No 317, Jalan Permai 8",Taman Taman Sri Muda,"Kulim, Kedah",05047,08103,Driver,1,STPM,Self Employed,N,N,N,Y,41,6,3,22436.26,28564.54,342774.48,4
2026-09-02,29997018,Zaleha Rosli,Zaleha,Rosli,SINGLE,F,MALAYSIAN,Sabah,East Malaysia,Malay,Construction,RENTING,89528,"No 307, Jalan Cempaka 20",Taman Puchong Perdana,"Tawau, Sabah",89649,89528,Driver,1,SPM,Grab Malaysia,N,N,Y,N,63,11,28,19934.13,23258.37,279100.44,4
2026-09-02,45652586,Ravi Veerappan,Ravi,Veerappan,WIDOWED,M,MALAYSIAN,Sarawak,East Malaysia,Indian,Construction,RENTING,93677,"No 295, Jalan Indah 3",Taman Seri Kembangan,"Kuching, Sarawak",96619,93677,Supervisor,3,PhD,Tenaga Nasional Berhad,N,N,N,N,60,28,27,16762.13,22338.47,268061.64,1
2026-09-02,29090631,Faizal Ismail,Faizal,Ismail,SINGLE,M,MALAYSIAN,Sabah,East Malaysia,Malay,Construction,MORTGAGE,89960,"No 207, Jalan Seroja 12",Taman Taman Melawati,"Sandakan, Sabah",90432,89960,Army Personnel,3,SPM,AirAsia Berhad,N,N,N,N,30,2,6,22453.98,27161.03,325932.36,4
2026-09-02,19584466,Kamarul Zaki,Kamarul,Zaki,WIDOWED,M,MALAYSIAN,Johor,Southern,Malay,Professional Services,OWNED,80004,"No 68, Jalan Setia 4",Taman Bandar Sunway,"Kluang, Johor",81876,80004,Manager,5,SPM,Public Bank Berhad,N,N,Y,Y,59,25,12,15748.17,19479.6,233755.2,5
2026-09-02,18004482,Ahmad Hafiz,Ahmad,Hafiz,MARRIED,M,MALAYSIAN,Pulau Pinang,Northern,Malay,Hospitality,OWNED,13420,"No 113, Jalan Nuri 12",Taman Setia Alam,"Bayan Lepas, Pulau Pinang",10136,13420,IT Executive,1,SPM,IOI Corporation,N,N,N,Y,23,0,4,2390.26,3156.7,37880.4,5
2026-09-02,32269779,Zulkifli Razak,Zulkifli,Razak,SINGLE,M,MALAYSIAN,Kelantan,East Coast,Malay,Agriculture,RENTING,16734,"No 161, Jalan Teratai 2",Taman Sentosa,"Gua Musang, Kelantan",16477,16734,Accountant,5,Bachelor Degree,Shopee Malaysia,N,N,N,N,38,13,16,5475.47,6448.24,77378.88,2
2026-09-02,51286958,Lim Wan Ting,Lim,Wan Ting,MARRIED,M,MALAYSIAN,Pulau Pinang,Northern,Chinese,Healthcare,RENTING,12245,"No 16, Jalan Murni 11",Taman Taman Universiti,"Bukit Mertajam, Pulau Pinang",12464,12245,Supervisor,1,Bachelor Degree,IOI Corporation,N,N,N,N,48,3,7,6651.22,7965.04,95580.48,3
2026-09-02,89865458,Teoh Boon Hong,Teoh,Boon Hong,SINGLE,M,MALAYSIAN,Sarawak,East Malaysia,Chinese,Agriculture,OWNED,94824,"No 244, Jalan Bahagia 17",Taman Puchong Perdana,"Kuching, Sarawak",93046,94824,Factory Worker,5,Bachelor Degree,Astro Malaysia,N,N,N,N,61,18,4,11668.05,14951.27,179415.24,4
2026-09-02,86397676,Firdaus Ahmad,Firdaus,Ahmad,DIVORCED,M,MALAYSIAN,Putrajaya,Central,Malay,Education,OWNED,62093,"No 252, Jalan Seroja 11",Taman Damansara Utama,"Putrajaya, Putrajaya",62147,62093,Clerk,5,Diploma,Intel Malaysia,N,N,Y,N,54,27,25,13677.16,18257.21,219086.52,3
2026-09-02,48736657,Faizal Hafiz,Faizal,Hafiz,SINGLE,M,MALAYSIAN,Terengganu,East Coast,Malay,Government,OWNED,21621,"No 115, Jalan Delima 6",Taman Damansara Utama,"Marang, Terengganu",23310,21621,Technician,1,Bachelor Degree,Tenaga Nasional Berhad,N,N,Y,Y,51,5,11,12138.79,14445.78,173349.36,3
2026-09-02,68942178,Ismail Ridwan,Ismail,Ridwan,MARRIED,M,MALAYSIAN,Kedah,Northern,Malay,Wholesale,OWNED,09304,"No 55, Jalan Teratai 5",Taman Taman Sri Muda,"Kulim, Kedah",05611,09304,Technician,5,Diploma,Gamuda Berhad,N,N,Y,Y,34,10,5,13286.03,16288.9,195466.8,2
2026-09-02,26690465,Azman Mohd Faizal,Azman,Mohd Faizal,MARRIED,M,MALAYSIAN,Sabah,East Malaysia,Malay,Wholesale,FAMILY OWNED,88391,"No 128, Jalan Melati 7",Taman Sri Rampai,"Tawau, Sabah",90459,88391,IT Executive,5,Bachelor Degree,Gamuda Berhad,N,N,N,Y,26,8,2,10802.95,13067.97,156815.64,1
2026-09-02,72907576,Zaki Ahmad,Zaki,Ahmad,MARRIED,M,MALAYSIAN,Kuala Lumpur,Central,Malay,Hospitality,RENTING,57527,"No 122, Jalan Murni 12",Taman Taman Melawati,"Bangsar, Kuala Lumpur",58223,57527,Businessman,5,Diploma,Self Employed,Y,Y,Y,N,46,26,1,2365.3,3145.7,37748.4,5
2026-09-02,50814428,Balqis Haikal,Balqis,Haikal,MARRIED,F,MALAYSIAN,Perak,Northern,Malay,Wholesale,FAMILY OWNED,33071,"No 210, Jalan Indah 2",Taman Desa Jaya,"Teluk Intan, Perak",33771,33071,Police Officer,2,Certificate,Astro Malaysia,N,N,N,Y,21,3,2,23433.78,31011.32,372135.84,3
2026-09-02,64023778,Chua Li Wei,Chua,Li Wei,MARRIED,F,MALAYSIAN,Sarawak,East Malaysia,Chinese,Agriculture,OWNED,96723,"No 311, Jalan Indah 10",Taman Bandar Baru,"Kuching, Sarawak",96871,96723,Doctor,5,Diploma,Top Glove Corporation,N,N,N,Y,52,34,26,24330.59,31519.72,378236.64,4
2026-09-02,46540265,Hasnah Fauzi,Hasnah,Fauzi,MARRIED,F,MALAYSIAN,Selangor,Central,Others,Telecommunications,MORTGAGE,41886,"No 166, Jalan Mawar 5",Taman Bandar Baru,"Petaling Jaya, Selangor",65998,41886,Chef,2,Master Degree,Government of Malaysia,N,N,N,Y,47,5,25,17557.52,22292.92,267515.04,3
2026-09-02,77172238,Fauzi Abdul Rahman,Fauzi,Abdul Rahman,MARRIED,M,MALAYSIAN,Selangor,Central,Malay,Education,MORTGAGE,48901,"No 149, Jalan Permai 3",Taman Taman Universiti,"Subang Jaya, Selangor",43334,48901,Factory Worker,5,SPM,Petronas,N,Y,Y,N,52,25,5,7813.79,9633.02,115596.24,2
2026-09-02,82475098,Yeoh Mei Ling,Yeoh,Mei Ling,WIDOWED,F,MALAYSIAN,Perak,Northern,Chinese,Government,RENTING,32279,"No 136, Jalan Delima 18",Taman Puchong Perdana,"Teluk Intan, Perak",32158,32279,Accountant,5,Diploma,DiGi Telecommunications,N,N,N,N,42,9,18,15304.66,18053.75,216645.0,3
2026-09-02,76276072,Cheah Cheng Han,Cheah,Cheng Han,MARRIED,M,MALAYSIAN,Selangor,Central,Chinese,Professional Services,OWNED,67868,"No 201, Jalan Setia 4",Taman Puchong Perdana,"Subang Jaya, Selangor",41572,67868,Businessman,3,PhD,Self Employed,Y,N,N,Y,28,4,0,20342.2,25303.98,303647.76,4
2026-09-02,68755000,Nur Hidayah Zaki,Nur Hidayah,Zaki,MARRIED,F,MALAYSIAN,Negeri Sembilan,Southern,Malay,Wholesale,OWNED,70315,"No 259, Jalan Cempaka 5",Taman Damansara Utama,"Nilai, Negeri Sembilan",71519,70315,Retail Assistant,1,STPM,Shopee Malaysia,N,N,Y,N,38,20,3,15095.5,17890.59,214687.08,1
2026-09-02,20796722,Lau Boon Hong,Lau,Boon Hong,MARRIED,F,MALAYSIAN,Kelantan,East Coast,Chinese,Wholesale,RENTING,15711,"No 290, Jalan Nuri 15",Taman Bukit Indah,"Kota Bharu, Kelantan",18787,15711,Chef,2,Diploma,Top Glove Corporation,N,N,Y,N,33,14,14,7319.31,8671.74,104060.88,2
