Rcd_DT,Account_No,Appl_ID,ApplSts_ID,CIF_ID,CardTyp_ID,CardBrand_ID,CardApplTyp_ID,ApplChnnl_ID,Reject_ID,Decline_ID,Agent_ID,ScoreDecision_ID,ScoreRank_ID,SysRcmmd_ID,Gender,Age,Race,Nationality,MaritalSts,Academic,YrStay,HomeOwn,Occupation,NOB,YrJob,NetIncome,GrossIncome,AnnualIncome,AnnualIncomeTotLmt,CurrRepay,NewRepay,RcmmdIntrst,NDI,CurrDSR,NewDSR,PaySlipTyp_ID,CardActivate_FG,EmergencyCont_FG,CardActivate_DT,Judge_DT,Appl_DT,B_Limit,B_CrLimit,B_CashAdvLimit,B_NonBankCommitment,CIFState_ID,Biometric_FG,FinalDecline_ID,Final_Score,Final_Score_Type,Final_ScoreDesc,ApplyCardBiz_ID,ProposedCardBiz_ID
9/2/2026,1000000000000522,22155957368,Approve,84938854,Platinum,Master,S,R1,0,0,88,A,A,N,F,61,Malay,MAL,WIDOWED,Bachelor Degree,5,OWNED,Supervisor,Hospitality,31,22512,27541,330497,330497,14,21,10.04,816,8,19,1,Y,Y,20260317,20260226,20260217,72749.73,50000,22749.73,1983.93,Sarawak,Y,0,785,3,Very Good,IN,MG
9/2/2026,1000000000000523,28549049026,Approve,81533615,Infinite,Visa,S,B2,0,0,0,A,D,A,F,36,Chinese,MAL,SINGLE,SPM,7,OWNED,Technician,Education,18,24549,30947,371370,371370,11,12,4.74,1595,13,16,1,Y,Y,20251119,20251031,20251009,48170.92,39000,9170.92,1421.16,Selangor,1,0,779,1,Fair,GD,C2
9/2/2026,1000000000000524,28786956044,Approve,33575893,Platinum,Master,P,T3,0,0,0,A,H,D,F,34,Indian,MAL,WIDOWED,Bachelor Degree,0,RENTING,Self-Employed,Healthcare,7,22988,29667,356013,356013,26,29,0.45,3195,33,37,1,Y,Y,20260323,20260303,20260222,45474.99,35000,10474.99,111.83,Kuala Lumpur,0,0,690,1,Very Good,GD,GD
9/2/2026,1000000000000525,24112075240,Approve,14639771,Gold,Visa,P,O5,0,0,0,A,-, ,F,51,Chinese,MAL,MARRIED,SPM,21,OWNED,Engineer,Agriculture,17,2941,3394,40736,40736,37,48,3.08,3204,39,42,2,Y,N,20260118,20251230,20251213,23795.21,18000,5795.21,1497.77,Kedah,Y,0,628,4,Very Good,MG,MG
9/2/2026,1000000000000526,20257558747,Approve,80232438,Infinite,Master,S,U1,0,0,94850000,A,D, ,M,47,Malay,MAL,MARRIED,Diploma,21,MORTGAGE,Businessman,Telecommunications,26,19082,22820,273851,273851,10,17,0.49,2948,14,16,5,Y,N,20260419,20260407,20260406,74112.29,49500,24612.29,1433.27,Kedah,1,0,842,3,Fair,PL,GD
9/2/2026,1000000000000527,27141358437,Approve,46235719,Platinum,Visa,S,U3,0,0,0,A,B, ,F,57,Malay,MAL,SINGLE,Bachelor Degree,20,OWNED,Chef,Telecommunications,32,10070,11703,140443,140443,27,39,14.06,7298,29,40,2,N,Y,0,20260601,20260515,40164.76,28000,12164.76,97.71,Perak,N,0,748,3,Low,PL,GD
9/2/2026,1000000000000528,21638598054,Approve,60094372,Platinum,Master,P,B1,0,0,1,A,D,D,F,42,Indian,MAL,SINGLE,Diploma,19,OWNED,Army Personnel,Transportation,17,19363,23503,282040,282040,18,28,14.99,3828,20,22,3,Y,N,20260128,20260116,20251230,70776.63,51500,19276.63,994.96,Pahang,1,0,778,2,Low,CL,GD
9/2/2026,1000000000000529,29877073465,Approve,14236689,Platinum,Master,P,U1,0,0,88,A,-, ,M,36,Chinese,MAL,SINGLE,SPM,14,RENTING,Army Personnel,Education,15,22846,27947,335372,335372,14,26,17.77,6966,6,16,2,N,N,0,20260821,20260819,64950.96,44000,20950.96,596.38,Perak,0,0,779,1,Low,BC,C2
9/2/2026,1000000000000530,23147182207,Approve,60455173,Infinite,Visa,P,R2,0,0,1,A,B,D,F,58,Indian,MAL,SINGLE,Diploma,10,MORTGAGE,Retail Assistant,Manufacturing,26,15886,18424,221090,221090,26,31,14.89,1963,40,41,3,Y,Y,20260929,20260909,20260813,36900.48,27000,9900.48,433.34,Pahang,0,0,636,3,No Score,MG,CL
9/2/2026,1000000000000531,23574347779,Approve,26360425,Platinum,Master,S,R2,0,0,1,A,A,A,M,63,Chinese,MAL,MARRIED,Bachelor Degree,15,RENTING,Chef,Manufacturing,26,4264,5373,64479,64479,38,40,6.62,7815,48,53,3,N,N,0,20260114,20260108,19305.82,15500,3805.82,1501.58,Selangor,0,0,563,3,Fair,C2,IN
9/2/2026,1000000000000532,28493433312,Approve,67262776,Classic,Master,S,O1,0,0,88,A,D,N,M,64,Malay,MAL,MARRIED,Diploma,4,OWNED,Teacher,Wholesale,19,8232,10219,122638,122638,42,48,14.26,1634,46,55,1,Y,Y,20260811,20260727,20260706,24043.89,17500,6543.89,685.75,Melaka,0,0,509,3,Fair,C2,MG
9/2/2026,1000000000000533,27635261580,Approve,70896570,Platinum,Visa,P,U1,0,0,88,A,B, ,M,31,Malay,MAL,SINGLE,Master Degree,4,RENTING,Engineer,Real Estate,9,15317,17892,214713,214713,20,23,1.17,2191,27,29,2,N,N,0,20260503,20260421,61982.08,45000,16982.08,1878.79,Selangor,1,0,738,4,Good,IN,BC
9/2/2026,1000000000000534,27672705536,Approve,28165150,Classic,Master,P,R1,0,0,94850000,A,H,D,F,57,Malay,MAL,MARRIED,SPM,35,RENTING,Engineer,Financial Services,31,12236,15046,180553,180553,32,43,5.36,1904,31,36,1,N,N,0,20250905,20250828,43915.18,30000,13915.18,469.55,Selangor,0,0,663,3,Fair,V3,IN
9/2/2026,1000000000000535,25617462174,Approve,60259012,Classic,Visa,S,R1,0,0,1,A,H, ,F,58,Chinese,MAL,SINGLE,Diploma,25,MORTGAGE,IT Executive,Telecommunications,11,1881,2348,28185,28185,50,59,17.42,4259,65,66,3,Y,N,20260117,20260108,20260101,15342.35,10500,4842.35,1147.42,Terengganu,Y,0,457,1,No Score,C2,C2
9/2/2026,1000000000000536,22723261874,Approve,81723698,Platinum,Visa,P,T1,0,0,94850000,A,B,A,M,25,Malay,MAL,MARRIED,SPM,6,RENTING,Supervisor,Healthcare,7,22289,29483,353807,353807,27,28,8.85,3264,28,38,3,Y,N,20260429,20260427,20260402,47900.66,33000,14900.66,412.38,Johor,N,0,763,2,No Score,C2,BC
9/2/2026,1000000000000537,20246297481,Approve,30135246,Platinum,Master,S,U1,0,0,94850000,A,A,A,M,60,Indian,MAL,SINGLE,Bachelor Degree,13,OWNED,IT Executive,Agriculture,21,18569,24816,297793,297793,11,20,10.42,1549,7,17,2,Y,N,20251225,20251207,20251124,47678.37,37500,10178.37,258.64,Sarawak,Y,0,753,2,Very Good,C2,PL
9/2/2026,1000000000000538,27327764817,Approve,72980385,Platinum,Visa,S,T2,0,0,88,A,A,A,F,43,Chinese,MAL,DIVORCED,SPM,0,MORTGAGE,Self-Employed,Food & Beverage,21,16422,19158,229899,229899,15,25,2.24,5281,14,21,1,Y,Y,20260606,20260529,20260503,44093.44,35500,8593.44,313.37,Negeri Sembilan,1,0,757,4,No Score,CL,GD
9/2/2026,1000000000000539,22818390727,Approve,76152956,Infinite,Visa,P,O3,0,0,94850000,A,A,N,F,42,Malay,MAL,SINGLE,PhD,16,RENTING,Accountant,Real Estate,13,22226,26167,314010,314010,14,23,9.93,7359,17,21,1,Y,Y,20260628,20260613,20260603,63000.58,51500,11500.58,793.65,Selangor,N,0,733,2,No Score,C2,MG
9/2/2026,1000000000000540,22943621176,Approve,49951665,Infinite,Visa,S,B6,0,0,0,A,B,N,M,24,Malay,MAL,SINGLE,Diploma,6,FAMILY OWNED,Civil Servant,Retail Trade,3,20308,24345,292143,292143,23,31,16.73,6395,19,28,5,N,Y,0,20260731,20260716,56209.98,41000,15209.98,1772.95,Sarawak,Y,0,637,2,No Score,PL,V3
9/2/2026,1000000000000541,21468828143,Approve,33994037,Platinum,Visa,S,R5,0,0,94850000,A,D, ,M,41,Malay,MAL,MARRIED,Certificate,14,RENTING,Nurse,Agriculture,21,23593,29072,348871,348871,11,12,12.02,4285,10,18,5,N,N,0,20251016,20251009,58285.35,41000,17285.35,924.26,Sarawak,1,0,850,3,Fair,C2,CL
9/2/2026,1000000000000542,27266450067,Approve,74132366,Platinum,Master,P,T3,0,0,1,A,D,D,M,48,Malay,MAL,MARRIED,Certificate,20,OWNED,Police Officer,Plantation,2,17533,22637,271651,271651,19,27,0.99,924,15,27,1,Y,Y,20260910,20260826,20260728,42978.24,33000,9978.24,1389.75,Kelantan,0,0,697,3,Very Good,BC,GD
9/2/2026,1000000000000543,20874294704,Approve,12478488,Platinum,Master,S,B2,0,0,1,A,-,N,M,39,Others,MAL,SINGLE,Certificate,13,RENTING,Civil Servant,Plantation,8,13785,16629,199550,199550,15,21,9.78,7794,15,19,2,Y,N,20260319,20260318,20260222,40538.59,30500,10038.59,1033.54,Sarawak,N,0,769,1,Excellent,CL,MG
9/2/2026,1000000000000544,24337132252,Approve,65683336,Platinum,Visa,S,O1,0,0,88,A,A,N,M,31,Chinese,MAL,MARRIED,SPM,12,OWNED,Nurse,Real Estate,3,21794,28589,343078,343078,17,25,8.12,1965,18,28,5,N,N,0,20251226,20251202,71082.3,48500,22582.3,1858.39,Kuala Lumpur,1,0,738,3,Excellent,PL,MG
9/2/2026,1000000000000545,27488096701,Approve,51971760,Platinum,Visa,P,B1,0,0,94850000,A,H,A,M,46,Malay,MAL,SINGLE,Bachelor Degree,22,RENTING,Doctor,Agriculture,22,21300,25405,304860,304860,17,27,9.38,6348,18,20,2,Y,N,20251110,20251027,20251015,48246.07,32500,15746.07,1526.91,Kuala Lumpur,Y,0,795,2,No Score,GD,CL
9/2/2026,1000000000000546,24462523636,Approve,70871468,Platinum,Visa,S,O5,0,0,1,A,A,D,M,65,Indian,MAL,MARRIED,Bachelor Degree,25,FAMILY OWNED,Supervisor,Oil & Gas,6,15540,19476,233718,233718,25,28,15.78,6549,36,40,2,N,Y,0,20250929,20250831,46478.37,36500,9978.37,1915.72,Johor,Y,0,686,4,Low,GD,IN
9/2/2026,1000000000000547,20894642483,Approve,24711415,Gold,Master,P,U1,0,0,88,A,A,N,F,53,Chinese,MAL,SINGLE,SPM,19,MORTGAGE,Engineer,Wholesale,32,23927,28101,337217,337217,20,23,17.39,3777,16,28,1,Y,Y,20260806,20260724,20260704,64264.8,49000,15264.8,1299.62,Selangor,0,0,798,1,Low,PL,C2
9/2/2026,1000000000000548,28504654095,Approve,24431124,Gold,Master,S,O1,0,0,94850000,A,-,N,F,23,Malay,MAL,MARRIED,Diploma,5,RENTING,Chef,Financial Services,0,19102,25165,301985,301985,18,21,1.16,5919,19,23,3,Y,N,20261005,20260920,20260901,51967.83,38000,13967.83,1495.59,Melaka,N,0,647,4,Excellent,BC,CL
9/2/2026,1000000000000549,21165957874,Approve,36530970,Platinum,Visa,S,U3,0,0,0,A,D,A,M,43,Indian,MAL,WIDOWED,Bachelor Degree,25,OWNED,Nurse,Manufacturing,1,14044,17206,206483,206483,14,19,12.11,668,15,21,1,Y,N,20251225,20251214,20251210,49521.29,37000,12521.29,1435.78,Johor,N,0,763,1,Very Good,IN,GD
9/2/2026,1000000000000550,26490702815,Approve,42222061,Platinum,Visa,S,U3,0,0,0,A,-,D,M,58,Chinese,MAL,SINGLE,Diploma,2,MORTGAGE,Retail Assistant,Telecommunications,25,22555,26036,312435,312435,16,28,0.66,7339,21,22,1,N,Y,0,20260320,20260318,68012.21,47500,20512.21,903.27,Perak,N,0,691,4,Very Good,V3,CL
9/2/2026,1000000000000551,28083327373,Approve,27160025,Platinum,Visa,S,B6,0,0,0,A,H,D,M,31,Malay,MAL,MARRIED,Diploma,1,FAMILY OWNED,Supervisor,Agriculture,10,5001,5937,71245,71245,36,44,10.89,4548,38,47,3,Y,Y,20260626,20260608,20260531,13217.65,9500,3717.65,1710.92,Sabah,N,0,445,1,Excellent,GD,C2
9/2/2026,1000000000000552,22908650412,Approve,49726725,Platinum,Master,P,U1,0,0,94850000,A,D,N,F,61,Malay,MAL,MARRIED,Diploma,6,OWNED,Doctor,Education,39,22741,28536,342437,342437,18,28,16.87,6844,29,31,3,Y,Y,20251023,20251006,20251003,58817.96,47500,11317.96,1104.6,Kedah,1,0,843,1,Excellent,IN,PL
9/2/2026,1000000000000553,29573422120,Approve,74363493,Gold,Visa,S,B2,0,0,88,A,D,N,M,33,Malay,MAL,SINGLE,SPM,10,OWNED,Manager,Financial Services,4,14678,17348,208185,208185,11,22,16.14,1447,9,18,1,Y,Y,20251121,20251101,20251019,55360.37,41500,13860.37,631.48,Johor,N,0,825,1,Fair,PL,V3
9/2/2026,1000000000000554,25936836842,Approve,20291302,Platinum,Master,P,O3,0,0,0,A,-,N,F,28,Malay,MAL,MARRIED,SPM,8,FAMILY OWNED,Accountant,Hospitality,5,21502,27543,330527,330527,31,33,12.76,5166,44,49,2,Y,Y,20260919,20260906,20260808,56726.78,41000,15726.78,1392.92,Selangor,1,0,633,3,Low,IN,IN
9/2/2026,1000000000000555,24490401809,Approve,64231470,Classic,Visa,P,B6,0,0,94850000,A,A, ,M,55,Malay,MAL,SINGLE,Diploma,19,RENTING,Technician,Construction,33,4445,5355,64262,64262,38,44,12.43,1766,45,47,5,N,N,0,20260807,20260724,25022.14,17500,7522.14,1502.69,Sarawak,0,0,493,2,Good,MG,V3
9/2/2026,1000000000000556,23337263826,Approve,48238507,Platinum,Visa,P,T1,0,0,94850000,A,B,D,F,64,Chinese,MAL,SINGLE,SPM,34,OWNED,IT Executive,Wholesale,34,19473,24610,295322,295322,21,28,5.14,769,17,28,5,N,Y,0,20260812,20260810,60934.36,45500,15434.36,991.6,Putrajaya,N,0,797,2,Good,MG,PL
9/2/2026,1000000000000557,28665379678,Approve,54614565,Gold,Visa,P,T3,0,0,88,A,D,A,M,51,Indian,MAL,SINGLE,SPM,7,OWNED,Police Officer,Oil & Gas,8,13017,17317,207809,207809,22,29,11.23,7258,25,32,1,N,Y,0,20260706,20260610,57365.92,43000,14365.92,694.41,Selangor,1,0,806,4,Very Good,GD,GD
9/2/2026,1000000000000558,29227664441,Approve,70974192,Gold,Master,P,O1,0,0,1,A,D, ,F,31,Malay,MAL,SINGLE,No Formal Education,6,OWNED,Chef,Transportation,10,23374,28660,343924,343924,21,31,7.69,5068,16,28,3,N,Y,0,20260227,20260202,78967.94,56000,22967.94,294.9,Sabah,0,0,773,4,Low,C2,BC
9/2/2026,1000000000000559,22631062489,Approve,58942697,Gold,Visa,P,O1,0,0,94850000,A,-,D,F,25,Malay,MAL,SINGLE,PhD,5,FAMILY OWNED,Contractor,Real Estate,5,22891,27536,330439,330439,28,33,4.71,1823,26,37,3,Y,Y,20260224,20260222,20260213,36537,28500,8037,300.79,Pulau Pinang,1,0,683,1,Excellent,C2,IN
9/2/2026,1000000000000560,23222376589,Approve,33077059,Platinum,Visa,P,O1,0,0,1,A,A,D,F,63,Chinese,MAL,SINGLE,Diploma,17,MORTGAGE,Factory Worker,Wholesale,10,18880,22501,270017,270017,29,31,15.25,2692,35,46,3,Y,N,20260426,20260414,20260321,38482.66,28500,9982.66,1653.73,Kelantan,Y,0,666,1,Excellent,V3,PL
9/2/2026,1000000000000561,23884100613,Approve,67297823,Gold,Visa,S,R1,0,0,1,A,B,N,M,35,Malay,MAL,SINGLE,SPM,0,EMPLOYER PROVIDED,Self-Employed,Telecommunications,13,23288,27722,332674,332674,32,41,2.87,4351,34,37,5,N,Y,0,20260722,20260708,61583.04,42000,19583.04,560.35,Perak,N,0,631,3,Good,CL,MG
9/2/2026,1000000000000562,25280796120,Approve,96966890,Classic,Master,P,O5,0,0,1,A,H,N,M,47,Malay,MAL,MARRIED,Diploma,23,RENTING,Contractor,Real Estate,2,22430,29705,356464,356464,35,40,3.77,7437,31,40,2,N,Y,0,20260306,20260227,42633.61,30000,12633.61,1676.79,Terengganu,Y,0,609,3,Fair,GD,C2
9/2/2026,1000000000000563,24226555938,Approve,18456179,Classic,Master,P,U3,0,0,94850000,A,D,D,F,38,Indian,MAL,SINGLE,Diploma,12,RENTING,IT Executive,Retail Trade,5,4693,5902,70831,70831,35,40,1.85,2728,47,54,1,Y,Y,20260318,20260228,20260204,14105.79,10000,4105.79,1651.62,Perak,1,0,451,2,Good,CL,GD
9/2/2026,1000000000000564,24219780572,Approve,38317637,Platinum,Master,S,O1,0,0,1,A,H,A,F,58,Indian,MAL,WIDOWED,SPM,23,MORTGAGE,Factory Worker,Retail Trade,30,23982,30942,371309,371309,15,25,5.64,2632,18,23,1,Y,Y,20260108,20260104,20251219,59063.71,48500,10563.71,175.65,Perak,1,0,821,2,Very Good,BC,IN
9/2/2026,1000000000000565,27842703471,Approve,51989206,Classic,Master,S,B1,0,0,0,A,-, ,M,51,Malay,MAL,SINGLE,Certificate,13,FAMILY OWNED,Army Personnel,Real Estate,15,12245,14373,172479,172479,31,33,11.23,6196,43,49,5,N,Y,0,20260419,20260329,30245.23,23500,6745.23,793.09,Kelantan,N,0,629,4,Excellent,PL,CL
9/2/2026,1000000000000566,23128236946,Approve,14657496,Gold,Master,P,R1,0,0,88,A,A,N,F,41,Malay,MAL,DIVORCED,Diploma,15,OWNED,Security Guard,Healthcare,22,18890,24814,297778,297778,22,30,5.05,7845,27,31,2,Y,Y,20251004,20250922,20250913,60809.85,41500,19309.85,1763.97,Terengganu,N,0,832,4,Fair,C2,CL
9/2/2026,1000000000000567,27437843736,Approve,53335744,Platinum,Visa,S,U3,0,0,94850000,A,-,N,F,52,Indian,MAL,SINGLE,Bachelor Degree,12,MORTGAGE,Driver,Telecommunications,4,20006,25628,307539,307539,30,37,9.92,6697,34,38,3,Y,Y,20260817,20260802,20260703,51587.09,34500,17087.09,1651.49,Johor,N,0,774,3,Very Good,BC,MG
9/2/2026,1000000000000568,20739012127,Approve,42559072,Infinite,Visa,S,B6,0,0,0,A,H,N,F,51,Malay,MAL,MARRIED,Bachelor Degree,32,FAMILY OWNED,Driver,Transportation,27,8244,10038,120463,120463,24,29,5.77,1168,34,35,3,Y,N,20260902,20260819,20260805,35474.43,28500,6974.43,1644.43,Kedah,0,0,742,1,Good,V3,MG
9/2/2026,1000000000000569,22662928583,Approve,22133336,Gold,Master,S,R1,0,0,1,A,H,D,M,38,Indian,MAL,MARRIED,Bachelor Degree,4,MORTGAGE,Civil Servant,Government,5,23498,27058,324706,324706,13,20,4.21,7373,16,20,5,N,N,0,20260619,20260526,62879.63,47500,15379.63,1475.95,Selangor,Y,0,814,2,Very Good,CL,C2
9/2/2026,1000000000000570,22829193404,Approve,66661351,Gold,Visa,P,U3,0,0,1,A,D, ,M,63,Malay,MAL,SINGLE,Diploma,15,OWNED,Sales Executive,Telecommunications,8,9637,12089,145079,145079,15,23,15.21,5964,15,23,1,Y,Y,20260114,20251227,20251211,43805.61,33000,10805.61,1658.1,Sabah,N,0,672,2,Excellent,GD,BC
9/2/2026,1000000000000571,29076728158,Approve,55731485,Platinum,Visa,P,T2,0,0,0,A,B,N,M,56,Malay,MAL,MARRIED,SPM,25,FAMILY OWNED,Self-Employed,Real Estate,36,24297,30624,367492,367492,25,32,17.31,958,23,33,5,Y,N,20260715,20260709,20260630,55932.1,44500,11432.1,1372.92,Johor,1,0,806,3,No Score,IN,GD
9/2/2026,1000000000000572,28117849109,Approve,58302092,Infinite,Master,P,T3,0,0,1,A,D, ,M,40,Malay,MAL,SINGLE,Bachelor Degree,16,RENTING,Technician,Healthcare,11,21645,26345,316143,316143,10,17,7.03,4755,12,17,2,Y,Y,20251027,20251015,20250925,68538.34,51000,17538.34,868.53,Terengganu,1,0,734,2,Excellent,CL,V3
9/2/2026,1000000000000573,27443289272,Approve,28208190,Gold,Master,P,B2,0,0,0,A,A, ,M,34,Chinese,MAL,SINGLE,Diploma,9,OWNED,IT Executive,Real Estate,3,22075,25842,310115,310115,12,17,16.66,7720,6,17,3,N,N,0,20260919,20260824,47992.25,38000,9992.25,7.99,Kuala Lumpur,N,0,767,2,Excellent,IN,C2
9/2/2026,1000000000000574,25576351764,Approve,52870052,Infinite,Visa,S,B1,0,0,94850000,A,D, ,M,50,Malay,MAL,SINGLE,Diploma,21,FAMILY OWNED,Self-Employed,Wholesale,24,21930,28646,343759,343759,32,40,15.53,5827,41,50,1,Y,N,20260915,20260905,20260827,49203.62,40500,8703.62,1846.62,Kuala Lumpur,1,0,642,3,Low,BC,IN
9/2/2026,1000000000000575,24923022915,Approve,77738909,Classic,Visa,S,B2,0,0,1,A,H,A,F,32,Malay,MAL,SINGLE,Bachelor Degree,13,OWNED,Administrator,Oil & Gas,2,11646,15280,183367,183367,30,38,10.97,7120,34,39,3,N,N,0,20251120,20251024,43022.66,31500,11522.66,793.72,Selangor,Y,0,648,2,Very Good,C2,C2
9/2/2026,1000000000000576,24551859230,Approve,65647128,Platinum,Master,P,R1,0,0,1,A,-,D,F,58,Chinese,MAL,SINGLE,SPM,14,FAMILY OWNED,Manager,Food & Beverage,37,22151,26277,315332,315332,11,19,13.64,3129,7,14,1,N,Y,0,20260321,20260314,46556.15,37500,9056.15,91.18,Melaka,N,0,848,3,Excellent,BC,C2
9/2/2026,1000000000000577,20016337978,Approve,10484377,Infinite,Visa,S,T1,0,0,0,A,A,A,M,40,Chinese,MAL,MARRIED,SPM,9,OWNED,Lecturer,Wholesale,19,23673,30351,364212,364212,14,19,5.53,6018,9,18,2,Y,Y,20251111,20251104,20251021,74389.33,59000,15389.33,1232.88,Negeri Sembilan,Y,0,850,2,Good,MG,MG
9/2/2026,1000000000000578,20024583769,Approve,24140492,Gold,Master,S,U2,0,0,0,A,B,N,F,45,Chinese,MAL,SINGLE,SPM,6,RENTING,Army Personnel,Education,23,19765,25098,301185,301185,20,31,1.4,6545,24,26,3,Y,Y,20260625,20260617,20260526,61680.62,41500,20180.62,1434.5,Selangor,0,0,755,3,Very Good,PL,CL
9/2/2026,1000000000000579,28693205960,Approve,96237148,Infinite,Visa,P,O5,0,0,94850000,A,D, ,F,41,Malay,MAL,MARRIED,Diploma,11,MORTGAGE,Self-Employed,Oil & Gas,22,21105,26826,321913,321913,31,38,4.03,3796,35,36,3,N,Y,0,20260201,20260104,64168.43,47500,16668.43,387.58,Selangor,1,0,769,4,Excellent,BC,C2
9/2/2026,1000000000000580,26156845026,Approve,16408122,Platinum,Visa,P,B6,0,0,0,A,D, ,M,22,Malay,MAL,SINGLE,Bachelor Degree,2,OWNED,Sales Executive,Oil & Gas,1,23065,28279,339359,339359,16,18,5.85,7591,13,22,3,Y,N,20260125,20260117,20260107,57871.08,45000,12871.08,1322.94,Kuala Lumpur,1,0,784,2,Low,MG,C2
9/2/2026,1000000000000581,27858244196,Approve,98350253,Infinite,Visa,P,T3,0,0,88,A,-,A,F,56,Chinese,MAL,MARRIED,Bachelor Degree,33,EMPLOYER PROVIDED,Manager,Education,17,18170,23241,278898,278898,17,21,8.64,3716,18,28,2,Y,Y,20251105,20251020,20250930,57560.73,42000,15560.73,1901.46,Kuala Lumpur,1,0,760,2,No Score,MG,GD
9/2/2026,1000000000000582,26585280183,Approve,27940113,Classic,Visa,P,B2,0,0,88,A,B,N,F,55,Indian,MAL,MARRIED,STPM,32,RENTING,Army Personnel,Transportation,36,13125,15158,181907,181907,22,26,9,2449,18,30,5,Y,N,20260308,20260219,20260206,47906.4,32500,15406.4,332.22,Selangor,Y,0,621,1,Low,IN,C2
9/2/2026,1000000000000583,27975168758,Approve,15507572,Platinum,Visa,P,B6,0,0,1,A,B, ,F,44,Chinese,MAL,MARRIED,SPM,12,MORTGAGE,Sales Executive,Government,12,23541,29455,353467,353467,24,28,13.84,7284,30,31,2,N,N,0,20260804,20260729,49681.67,38500,11181.67,1102.74,Pahang,Y,0,794,1,Very Good,CL,MG
9/2/2026,1000000000000584,28376281413,Approve,10784780,Gold,Visa,P,R2,0,0,88,A,B,N,F,26,Malay,MAL,MARRIED,STPM,3,EMPLOYER PROVIDED,Doctor,Telecommunications,4,7990,10481,125780,125780,41,47,14.85,3628,45,57,1,Y,Y,20260521,20260517,20260512,18471.41,12500,5971.41,1310.81,Johor,0,0,358,4,No Score,V3,C2
9/2/2026,1000000000000585,21725370012,Approve,13534686,Classic,Visa,P,T3,0,0,0,A,B, ,M,50,Malay,MAL,DIVORCED,Master Degree,20,MORTGAGE,Businessman,Agriculture,19,3842,4557,54692,54692,32,36,16.04,828,48,53,5,N,N,0,20251226,20251216,16708.21,12500,4208.21,565.77,Kelantan,Y,0,455,4,Good,MG,BC
9/2/2026,1000000000000586,24438106914,Approve,90838861,Gold,Master,S,R2,0,0,94850000,A,H, ,M,48,Malay,MAL,SINGLE,STPM,29,OWNED,Technician,Government,15,6791,8123,97481,97481,23,24,2.37,4377,36,38,5,Y,Y,20260529,20260524,20260517,30047.96,21000,9047.96,1183.82,Sarawak,0,0,742,3,Fair,CL,PL
9/2/2026,1000000000000587,27787769571,Approve,62376099,Classic,Master,P,O5,0,0,1,A,H, ,F,28,Chinese,MAL,MARRIED,Master Degree,5,FAMILY OWNED,Civil Servant,Telecommunications,10,11242,14233,170805,170805,36,48,4.87,522,46,48,2,Y,Y,20260630,20260610,20260518,32196.47,25000,7196.47,1660.87,Pulau Pinang,1,0,488,1,Excellent,MG,C2
9/2/2026,1000000000000588,28477758641,Approve,56241881,Platinum,Visa,P,T3,0,0,88,A,-, ,M,29,Malay,MAL,SINGLE,SPM,1,RENTING,Driver,Real Estate,1,24159,28375,340505,340505,17,28,15.68,6848,18,26,1,N,N,0,20260722,20260629,56707.47,46500,10207.47,1173.97,Kelantan,0,0,772,3,Excellent,PL,BC
9/2/2026,1000000000000589,24808502353,Approve,52702125,Platinum,Visa,S,B1,0,0,0,A,-,N,M,48,Chinese,MAL,SINGLE,No Formal Education,11,MORTGAGE,Doctor,Hospitality,17,24338,30146,361753,361753,9,10,11.5,3353,5,14,5,Y,Y,20260701,20260623,20260524,55958.87,41500,14458.87,1054.14,Selangor,0,0,781,2,Fair,BC,MG
9/2/2026,1000000000000590,28188021418,Approve,83618872,Platinum,Visa,P,O3,0,0,88,A,A, ,F,57,Chinese,MAL,DIVORCED,SPM,13,RENTING,Clerk,Oil & Gas,20,5209,6293,75526,75526,33,40,10.91,1077,39,47,3,Y,Y,20260904,20260828,20260811,14135.61,10000,4135.61,1212.69,Pahang,N,0,417,2,Good,MG,BC
9/2/2026,1000000000000591,21268624646,Approve,26381483,Platinum,Visa,S,O1,0,0,88,A,H,N,M,35,Malay,MAL,DIVORCED,SPM,0,OWNED,Police Officer,Professional Services,2,2774,3251,39023,39023,38,40,14.59,4452,49,56,5,Y,Y,20260709,20260702,20260619,14689.85,10000,4689.85,435.41,Pahang,0,0,557,4,Low,PL,GD
9/2/2026,1000000000000592,24049383037,Approve,16633753,Gold,Master,S,B1,0,0,88,A,D,N,F,56,Chinese,MAL,MARRIED,Master Degree,12,RENTING,Doctor,Healthcare,19,23718,31174,374091,374091,11,21,11.9,6802,10,18,3,Y,Y,20260419,20260410,20260402,42237.75,32500,9737.75,121.06,Sarawak,0,0,730,2,Very Good,CL,IN
9/2/2026,1000000000000593,25461779733,Approve,79888222,Platinum,Master,S,B1,0,0,1,A,B,N,M,47,Malay,MAL,SINGLE,Diploma,18,MORTGAGE,Driver,Food & Beverage,16,19942,23021,276263,276263,22,24,15.44,6519,30,33,1,N,N,0,20260902,20260814,47667.98,37000,10667.98,144.67,Sabah,1,0,720,1,Very Good,CL,MG
